time,delay_ms
2025-03-05 12:26:00.749,15.1341
2025-03-05 12:26:01.749,14.3523
2025-03-05 12:26:02.750,13.2537
2025-03-05 12:26:03.750,18.4053
2025-03-05 12:26:04.759,25.0196
2025-03-05 12:26:05.759,13.7595
2025-03-05 12:26:06.752,57.8543
2025-03-05 12:26:07.753,16.9064
2025-03-05 12:26:08.755,13.2828
2025-03-05 12:47:31.445,-1.0000
2025-03-05 12:47:32.446,14.0976
2025-03-05 12:47:33.446,13.8802
2025-03-05 12:47:34.447,14.6403
2025-03-05 12:47:35.448,12.7839
2025-03-05 12:47:36.449,12.4249
2025-03-05 12:47:37.450,13.7545
2025-03-05 12:47:38.449,13.1053
2025-03-05 12:47:39.450,14.2617
2025-03-05 12:47:40.451,13.1552
2025-03-05 12:47:41.451,13.9103
2025-03-05 12:47:42.452,12.9232
2025-03-05 12:47:43.453,16.0533
2025-03-05 12:47:44.453,13.3733
2025-03-05 12:47:45.454,15.6100
2025-03-05 12:47:46.455,24.1306
2025-03-05 12:47:47.456,17.8399
2025-03-05 12:47:48.456,13.5013
2025-03-05 12:47:49.457,12.6485
2025-03-05 12:47:50.463,13.2064
2025-03-05 12:47:51.474,13.1186
2025-03-05 12:47:52.458,13.4076
2025-03-05 12:47:53.459,15.1983
2025-03-05 12:47:54.459,12.7839
2025-03-05 12:47:55.460,13.4974
2025-03-05 12:47:56.461,18.9729
2025-03-05 12:47:57.462,18.3649
2025-03-05 12:47:58.463,13.5346
2025-03-05 12:47:59.462,15.2767
2025-03-05 12:48:00.463,15.1476
2025-03-05 12:48:01.463,11.9504
2025-03-05 12:48:02.464,19.6220
2025-03-05 12:48:03.464,13.1015
2025-03-05 12:48:04.466,13.3567
2025-03-05 12:48:05.466,12.2043
2025-03-05 12:48:06.467,12.0289
2025-03-05 12:48:07.467,25.0361
2025-03-05 12:48:08.467,12.0785
2025-03-05 12:48:09.468,17.2927
2025-03-05 12:48:10.469,12.3800
2025-03-05 12:48:11.470,17.6721
2025-03-05 12:48:12.470,13.2702
2025-03-05 12:48:13.470,17.4023
2025-03-05 12:48:14.470,12.7753
2025-03-05 12:48:15.480,13.1003
2025-03-05 12:48:16.480,12.3423
2025-03-05 12:48:17.471,12.4566
2025-03-05 12:48:18.471,12.6751
2025-03-05 12:48:19.472,13.2957
2025-03-05 12:48:20.472,19.2738
2025-03-05 12:48:21.473,11.9000
2025-03-05 12:48:22.476,11.6579
2025-03-05 12:48:23.476,13.1619
2025-03-05 12:48:24.476,12.0399
2025-03-05 12:48:25.475,13.4435
2025-03-05 12:48:26.476,12.9123
2025-03-05 12:48:27.477,12.9043
2025-03-05 12:48:28.478,14.5922
2025-03-05 12:48:29.479,12.6291
2025-03-05 12:48:30.479,13.2379
2025-03-05 12:48:31.479,15.1686
2025-03-05 12:48:32.480,13.1875
2025-03-05 12:48:33.481,14.2399
2025-03-05 12:48:34.482,15.3745
