time,delay_ms
2025-03-06 10:53:41.155,15.9123
2025-03-06 10:53:42.153,20.4429
2025-03-06 10:53:43.156,16.5387
2025-03-06 10:53:44.157,15.9863
2025-03-06 10:53:45.159,16.6279
2025-03-06 10:53:46.158,17.1512
2025-03-06 10:53:47.157,15.0544
2025-03-06 10:53:48.159,15.9461
2025-03-06 10:53:49.160,15.2919
2025-03-06 10:53:50.160,14.4248
2025-03-06 10:53:51.164,16.0386
2025-03-06 10:53:52.161,24.9246
2025-03-06 10:53:53.161,15.7735
2025-03-06 10:53:54.161,15.0686
2025-03-06 10:53:55.164,15.8921
2025-03-06 10:53:56.166,17.3223
2025-03-06 10:53:57.165,15.9339
2025-03-06 10:53:58.166,16.1975
2025-03-06 10:53:59.166,17.9716
2025-03-06 10:54:00.165,14.9811
2025-03-06 10:54:01.167,15.9965
2025-03-06 10:54:02.166,15.6394
2025-03-06 10:54:03.167,15.9755
2025-03-06 10:54:04.168,14.3154
2025-03-06 10:54:05.169,16.7219
2025-03-06 10:54:06.168,15.1869
2025-03-06 10:54:07.169,19.3807
2025-03-06 10:54:08.169,16.2127
2025-03-06 10:54:09.170,18.3951
2025-03-06 10:54:10.170,15.0641
2025-03-06 10:54:11.172,25.2615
2025-03-06 10:54:12.174,16.5732
2025-03-06 10:54:13.172,16.9747
2025-03-06 10:54:14.174,16.0884
2025-03-06 10:54:15.174,17.7307
2025-03-06 10:54:16.173,17.2944
2025-03-06 10:54:17.176,15.9607
2025-03-06 10:54:18.174,26.0996
2025-03-06 10:54:19.177,16.4779
2025-03-06 10:54:20.178,19.8203
2025-03-06 10:54:21.177,20.8979
2025-03-06 10:54:22.179,19.0122
2025-03-06 10:54:23.178,15.8327
2025-03-06 10:54:24.180,16.3448
2025-03-06 10:54:25.179,16.5772
2025-03-06 10:54:26.180,18.2675
2025-03-06 10:54:27.184,19.4010
2025-03-06 10:54:28.181,79.7186
2025-03-06 10:54:29.183,88.6755
