time,delay_ms
2025-03-06 10:53:41.815,66.5291
2025-03-06 10:53:42.817,89.4381
2025-03-06 10:53:43.815,71.7609
2025-03-06 10:53:44.817,111.3475
2025-03-06 10:53:45.817,70.3058
2025-03-06 10:53:46.818,67.6449
2025-03-06 10:53:47.817,68.7993
2025-03-06 10:53:48.817,89.9584
2025-03-06 10:53:49.831,495.9628
2025-03-06 10:53:50.831,73.6094
2025-03-06 10:53:51.820,93.9180
2025-03-06 10:53:52.819,66.8186
2025-03-06 10:53:53.820,89.6793
2025-03-06 10:53:54.831,77.6481
2025-03-06 10:53:55.831,74.8353
2025-03-06 10:53:56.823,83.4144
2025-03-06 10:53:57.823,83.5379
2025-03-06 10:53:58.824,82.3871
2025-03-06 10:53:59.827,59.9764
2025-03-06 10:54:00.826,83.9996
2025-03-06 10:54:01.827,78.0346
2025-03-06 10:54:02.827,58.6237
2025-03-06 10:54:03.828,85.6762
2025-03-06 10:54:04.828,57.9051
2025-03-06 10:54:05.831,73.1397
2025-03-06 10:54:06.829,56.7438
2025-03-06 10:54:07.829,75.5561
2025-03-06 10:54:08.829,57.0206
2025-03-06 10:54:09.830,74.8318
2025-03-06 10:54:10.830,55.2397
2025-03-06 10:54:11.832,93.3222
2025-03-06 10:54:12.833,72.4952
2025-03-06 10:54:13.832,54.6786
2025-03-06 10:54:14.833,53.1161
2025-03-06 10:54:15.838,88.1053
2025-03-06 10:54:16.842,64.3839
2025-03-06 10:54:17.834,76.0014
2025-03-06 10:54:18.834,91.1965
2025-03-06 10:54:19.835,53.0498
2025-03-06 10:54:20.837,89.3358
2025-03-06 10:54:21.840,90.2719
2025-03-06 10:54:22.836,91.0634
2025-03-06 10:54:23.836,94.7384
2025-03-06 10:54:24.838,88.3195
2025-03-06 10:54:25.842,84.3086
2025-03-06 10:54:26.838,87.6169
2025-03-06 10:54:27.839,86.8779
2025-03-06 10:54:28.869,76.0827
2025-03-06 10:54:29.916,93.6365
2025-03-06 10:54:30.894,51.8099
2025-03-06 10:54:31.904,83.3956
2025-03-06 10:54:32.915,73.4586
2025-03-06 10:54:33.917,91.5293
2025-03-06 10:54:34.895,70.7573
2025-03-06 10:54:35.922,93.3046
2025-03-06 10:54:36.905,79.6252
2025-03-06 10:54:37.847,90.7338
2025-03-06 10:54:38.849,88.0181
2025-03-06 10:54:39.846,61.0944
2025-03-06 10:54:40.847,80.5732
2025-03-06 10:54:41.847,89.1062
2025-03-06 10:54:42.848,77.8365
2025-03-06 10:54:43.848,65.5638
2025-03-06 10:54:44.850,76.2412
2025-03-06 10:54:45.853,73.5612
2025-03-06 10:54:46.850,77.0083
2025-03-06 10:54:47.854,71.3801
2025-03-06 10:54:48.851,76.1771
2025-03-06 10:54:49.851,74.5029
2025-03-06 10:54:50.851,73.4887
2025-03-06 10:54:51.857,89.7468
2025-03-06 10:54:52.853,75.9834
2025-03-06 10:54:53.854,72.3755
2025-03-06 10:54:54.855,71.4429
2025-03-06 10:54:55.855,71.2309
2025-03-06 10:54:56.854,72.4256
2025-03-06 10:54:57.855,89.7876
2025-03-06 10:54:58.855,50.5137
2025-03-06 10:54:59.857,89.8264
2025-03-06 10:55:00.859,87.5603
2025-03-06 10:55:01.860,85.0441
2025-03-06 10:55:02.860,86.4840
2025-03-06 10:55:03.860,86.0998
2025-03-06 10:55:04.863,63.7153
2025-03-06 10:55:05.863,86.4728
2025-03-06 10:55:06.862,89.3841
2025-03-06 10:55:07.863,63.6462
2025-03-06 10:55:08.863,102.5573
2025-03-06 10:55:09.865,79.7664
2025-03-06 10:55:10.865,80.9485
2025-03-06 10:55:11.865,99.2597
2025-03-06 10:55:12.866,80.3422
2025-03-06 10:55:13.868,78.4231
2025-03-06 10:55:14.867,79.3785
2025-03-06 10:55:15.868,77.3897
2025-03-06 10:55:16.869,76.7479
2025-03-06 10:55:17.872,72.9335
2025-03-06 10:55:18.876,112.5946
2025-03-06 10:55:19.869,75.6434
2025-03-06 10:55:20.871,75.8751
2025-03-06 10:55:21.874,70.7139
2025-03-06 10:55:22.875,70.5431
2025-03-06 10:55:23.873,80.4331
2025-03-06 10:55:24.873,51.7637
2025-03-06 10:55:25.878,68.0938
2025-03-06 10:55:26.877,88.5846
2025-03-06 10:55:27.875,71.1737
2025-03-06 10:55:28.875,73.3609
2025-03-06 10:55:29.874,51.1283
2025-03-06 10:55:30.881,64.8327
2025-03-06 10:55:31.877,87.2557
2025-03-06 10:55:32.879,87.4763
2025-03-06 10:55:33.880,92.7216
2025-03-06 10:55:34.878,70.9695
2025-03-06 10:55:35.879,66.8716
2025-03-06 10:55:36.877,80.7892
2025-03-06 10:55:37.879,87.7056
2025-03-06 10:55:38.880,94.4242
2025-03-06 10:55:39.884,101.7152
2025-03-06 10:55:40.884,60.8235
2025-03-06 10:55:41.881,64.8128
2025-03-06 10:55:42.881,64.6324
2025-03-06 10:55:43.882,95.1995
2025-03-06 10:55:44.885,60.5412
2025-03-06 10:55:45.882,82.4046
2025-03-06 10:55:46.882,85.6078
2025-03-06 10:55:47.884,81.1537
2025-03-06 10:55:48.886,81.4299
2025-03-06 10:55:49.886,79.1772
2025-03-06 10:55:50.886,80.6266
2025-03-06 10:55:51.885,80.5558
2025-03-06 10:55:52.889,76.2130
2025-03-06 10:55:53.886,80.3586
2025-03-06 10:55:54.888,77.6269
2025-03-06 10:55:55.889,57.5307
2025-03-06 10:55:56.888,86.2274
2025-03-06 10:55:57.889,88.1393
2025-03-06 10:55:58.887,77.7846
2025-03-06 10:55:59.888,78.2364
2025-03-06 10:56:00.889,80.1535
2025-03-06 10:56:01.894,71.4977
2025-03-06 10:56:02.889,77.3557
2025-03-06 10:56:03.893,71.4547
2025-03-06 10:56:04.890,75.6322
2025-03-06 10:56:05.895,79.9003
2025-03-06 10:56:06.895,70.4325
2025-03-06 10:56:07.893,53.4649
2025-03-06 10:56:08.894,51.6225
2025-03-06 10:56:09.895,51.6214
2025-03-06 10:56:10.896,109.2233
2025-03-06 10:56:11.895,90.3990
2025-03-06 10:56:12.896,72.9845
2025-03-06 10:56:13.897,87.4876
2025-03-06 10:56:14.910,75.7559
2025-03-06 10:56:15.898,88.1294
2025-03-06 10:56:16.899,92.2502
2025-03-06 10:56:17.901,86.0093
2025-03-06 10:56:18.907,92.0608
2025-03-06 10:56:19.907,82.0771
2025-03-06 10:56:20.905,80.8746
2025-03-06 10:56:21.906,80.2183
2025-03-06 10:56:22.908,87.2803
2025-03-06 10:56:23.910,75.2443
2025-03-06 10:56:24.907,78.9537
2025-03-06 10:56:25.907,77.8060
2025-03-06 10:56:26.909,77.2771
2025-03-06 10:56:27.910,74.7053
2025-03-06 10:56:28.912,75.7516
2025-03-06 10:56:29.910,75.4979
2025-03-06 10:56:30.910,74.9598
2025-03-06 10:56:31.910,54.8558
2025-03-06 10:56:32.911,74.2297
2025-03-06 10:56:33.912,74.1392
2025-03-06 10:56:34.917,87.7232
2025-03-06 10:56:35.913,58.4023
2025-03-06 10:56:36.914,50.2032
2025-03-06 10:56:37.915,50.4907
2025-03-06 10:56:38.915,51.7226
2025-03-06 10:56:39.916,90.0717
2025-03-06 10:56:40.916,78.6318
2025-03-06 10:56:41.917,88.4362
2025-03-06 10:56:42.916,88.7576
2025-03-06 10:56:43.917,88.9393
2025-03-06 10:56:44.918,88.6176
2025-03-06 10:56:45.932,57.6045
2025-03-06 10:56:46.920,66.3422
2025-03-06 10:56:47.921,64.1021
2025-03-06 10:56:48.922,95.9857
2025-03-06 10:56:49.923,82.9118
2025-03-06 10:56:50.922,84.8689
2025-03-06 10:56:51.924,81.5952
2025-03-06 10:56:52.923,61.5209
2025-03-06 10:56:53.925,99.8995
2025-03-06 10:56:54.930,76.4162
2025-03-06 10:56:55.927,57.8499
2025-03-06 10:56:56.932,73.4258
2025-03-06 10:56:57.929,77.8258
2025-03-06 10:56:58.930,135.4349
2025-03-06 10:56:59.929,77.9619
2025-03-06 10:57:00.930,75.0929
2025-03-06 10:57:01.930,55.4077
2025-03-06 10:57:02.933,73.3080
2025-03-06 10:57:03.931,133.8198
2025-03-06 10:57:04.932,73.1939
2025-03-06 10:57:05.933,53.4319
2025-03-06 10:57:06.935,59.2346
2025-03-06 10:57:07.935,79.1667
2025-03-06 10:57:08.936,150.5477
2025-03-06 10:57:09.934,71.4199
2025-03-06 10:57:10.936,70.7729
2025-03-06 10:57:11.937,69.8659
2025-03-06 10:57:12.937,87.5411
2025-03-06 10:57:13.939,86.3999
2025-03-06 10:57:14.939,86.1767
2025-03-06 10:57:15.941,83.8329
2025-03-06 10:57:16.955,50.5535
2025-03-06 10:57:17.941,84.4376
2025-03-06 10:57:18.942,64.1487
2025-03-06 10:57:19.944,82.9832
2025-03-06 10:57:20.948,76.6922
2025-03-06 10:57:21.945,109.4861
2025-03-06 10:57:22.946,100.2019
2025-03-06 10:57:23.951,75.3523
2025-03-06 10:57:24.949,56.8744
2025-03-06 10:57:25.948,96.9868
2025-03-06 10:57:26.949,76.5469
2025-03-06 10:57:27.949,77.0027
2025-03-06 10:57:28.949,75.7065
2025-03-06 10:57:29.956,89.1298
2025-03-06 10:57:30.951,74.2232
2025-03-06 10:57:31.952,54.1738
2025-03-06 10:57:32.955,70.1230
2025-03-06 10:57:33.958,89.8209
2025-03-06 10:57:34.954,71.4422
2025-03-06 10:57:35.954,71.8303
2025-03-06 10:57:36.955,51.2021
2025-03-06 10:57:37.956,70.2704
2025-03-06 10:57:38.957,112.4389
2025-03-06 10:57:39.958,88.4047
2025-03-06 10:57:40.971,53.9130
2025-03-06 10:57:41.957,89.8899
2025-03-06 10:57:42.959,87.7334
2025-03-06 10:57:43.960,85.2436
2025-03-06 10:57:44.960,86.5099
2025-03-06 10:57:45.961,69.9131
2025-03-06 10:57:46.963,82.2966
